Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
9.926446914672852,9.962701789952982,9.832362500949067,9.96090396803092,309080800
10.007644653320312,10.017832309774677,9.872811224171958,9.874309808993997,255519600
9.999557495117188,10.045100720387623,9.974688023364948,10.029220358925137,300428800
10.071165084838867,10.078056333510414,9.944720712952588,10.007343625093917,311931200
10.26082992553711,10.284200801620454,10.102625656491032,10.15236377739898,448560000
10.236559867858887,10.336036103153965,10.171539870583453,10.333639808416503,444108000
10.319859504699707,10.320159541713634,10.2473497595685,10.28480398009111,302590400
10.357609748840332,10.386374888515634,10.302778201580427,10.342029431614666,296780400
10.441509246826172,10.441509246826172,10.32045911892549,10.363905276705276,308840000
10.206899642944336,10.330047640752875,9.76794147070949,9.873411286837243,1880998000
10.152666091918945,10.445104545783632,10.093938851612661,10.437613222200692,1135612800
9.968094825744629,10.136486804687136,9.891389360576152,10.080455890681208,764789200
9.789514541625977,10.034012695603227,9.786817408988389,10.000753393730816,754401200
10.111016273498535,10.111016273498535,9.789512683452507,9.794007636962396,574683200
10.229366302490234,10.230565649832968,10.024719561141117,10.077454839798156,546868000
10.302778244018555,10.355213496619958,10.23236557914449,10.27611096238396,506875600
10.28360366821289,10.327949134714721,10.272218264724916,10.300682573543483,285026000
10.070561408996582,10.31925514720608,9.993557553350884,10.312363900999328,592057200
10.167047500610352,10.188621359613949,10.016633761939442,10.061577701333045,377246800
10.33813762664795,10.356714318114056,10.216787457900724,10.226375840643845,426633200
10.316863059997559,10.344728095191318,10.293791415731695,10.320758740255933,258955200
10.290494918823242,10.31446587374502,10.143976057307713,10.301281848538043,393797600
10.382181167602539,10.38817390572483,10.29259173292064,10.296486612650856,321840400
10.54338264465332,10.584430900630132,10.416338996491817,10.423829519111006,485021600
10.642862319946289,10.652450704045462,10.551475834346867,10.597319095672828,381040800
10.731552124023438,10.75672162958977,10.632974360900823,10.642561943874991,482745200
10.623085021972656,10.786683593608615,10.427126460363368,10.708480351181294,928550000
10.69229793548584,10.720762239744138,10.593120125643644,10.629375789101047,367572800
